total_time,total_tasks_created,tasks_accepted,tasks_skipped,tasks_completed,total_reward,avg_queue_time,load_deviation,server_0_freq,server_1_freq,server_2_freq,episode,base_seed,policy
300,300,47,253,24,-218.5751,30.6917,0.434,0.0,1.0,0.0,79,2,DQN_v2
300,300,47,253,24,-218.6822,30.7274,0.4346,0.0,1.0,0.0,80,2,DQN_v2
300,300,49,251,24,-218.0216,30.8405,0.4362,0.0,1.0,0.0,81,2,DQN_v2
300,300,47,253,24,-219.3739,30.958,0.4378,0.0,1.0,0.0,82,2,DQN_v2
300,300,47,253,24,-219.1667,30.8889,0.4368,0.0,1.0,0.0,83,2,DQN_v2
300,300,49,251,24,-218.2691,30.923,0.4373,0.0,1.0,0.0,84,2,DQN_v2
300,300,49,251,24,-217.6266,30.7089,0.4343,0.0,1.0,0.0,85,2,DQN_v2
300,300,50,250,24,-217.189,30.7297,0.4346,0.0,1.0,0.0,86,2,DQN_v2
300,300,48,252,24,-218.4526,30.8175,0.4358,0.0,1.0,0.0,87,2,DQN_v2
300,300,48,252,24,-218.1257,30.7086,0.4343,0.0,1.0,0.0,88,2,DQN_v2
300,300,49,251,24,-217.5651,30.6884,0.434,0.0,1.0,0.0,89,2,DQN_v2
300,300,47,253,24,-218.6487,30.7162,0.4344,0.0,1.0,0.0,90,2,DQN_v2
300,300,49,251,24,-217.9003,30.8001,0.4356,0.0,1.0,0.0,91,2,DQN_v2
300,300,47,253,24,-218.8887,30.7962,0.4355,0.0,1.0,0.0,92,2,DQN_v2
300,300,51,249,24,-216.6587,30.7196,0.4344,0.0,1.0,0.0,93,2,DQN_v2
300,300,46,254,24,-219.1201,30.7067,0.4343,0.0,1.0,0.0,94,2,DQN_v2
300,300,49,251,24,-218.0451,30.8484,0.4363,0.0,1.0,0.0,95,2,DQN_v2
300,300,47,253,24,-218.109,30.5363,0.4318,0.0,1.0,0.0,96,2,DQN_v2
300,300,48,252,24,-217.4483,30.4828,0.4311,0.0,1.0,0.0,97,2,DQN_v2
300,300,46,254,24,-219.3355,30.7785,0.4353,0.0,1.0,0.0,98,2,DQN_v2
300,300,44,256,24,-219.8933,30.6311,0.4332,0.0,1.0,0.0,99,2,DQN_v2
300,300,50,250,24,-217.9516,30.9839,0.4382,0.0,1.0,0.0,100,2,DQN_v2
