total_time,total_tasks_created,tasks_accepted,tasks_skipped,tasks_completed,total_reward,avg_queue_time,load_deviation,server_0_freq,server_1_freq,server_2_freq,episode,base_seed,policy
300,300,119,181,71,-350.322,86.6073,0.0342,0.3333,0.3333,0.3333,62,2,RoundRobin
300,300,121,179,71,-350.5321,87.0107,0.0322,0.3333,0.3333,0.3333,63,2,RoundRobin
300,300,126,174,71,-346.4545,86.4848,0.0362,0.3333,0.3333,0.3333,64,2,RoundRobin
300,300,124,176,71,-347.7801,86.5934,0.0313,0.3333,0.3333,0.3333,65,2,RoundRobin
300,300,121,179,71,-351.9043,87.4681,0.0357,0.3333,0.3333,0.3333,66,2,RoundRobin
300,300,112,188,71,-354.3689,86.7896,0.0331,0.3333,0.3333,0.3333,67,2,RoundRobin
300,300,120,180,71,-352.6093,87.5364,0.0325,0.3333,0.3333,0.3333,68,2,RoundRobin
300,300,118,182,71,-351.7077,86.9026,0.0332,0.3333,0.3333,0.3333,69,2,RoundRobin
300,300,126,174,71,-348.4915,87.1638,0.038,0.3333,0.3333,0.3333,70,2,RoundRobin
300,300,120,180,71,-352.6807,87.5602,0.0349,0.3333,0.3333,0.3333,71,2,RoundRobin
300,300,116,184,71,-351.2625,86.4208,0.0338,0.3333,0.3333,0.3333,72,2,RoundRobin
300,300,116,184,71,-353.972,87.324,0.0327,0.3333,0.3333,0.3333,73,2,RoundRobin
300,300,123,177,71,-348.0314,86.5105,0.0345,0.3333,0.3333,0.3333,74,2,RoundRobin
300,300,118,182,71,-350.6381,86.546,0.0333,0.3333,0.3333,0.3333,75,2,RoundRobin
300,300,116,184,71,-348.3929,85.4643,0.0374,0.3333,0.3333,0.3333,76,2,RoundRobin
300,300,122,178,71,-350.0215,87.0072,0.0312,0.3333,0.3333,0.3333,77,2,RoundRobin
300,300,123,177,71,-349.1606,86.8869,0.0354,0.3333,0.3333,0.3333,78,2,RoundRobin
300,300,121,179,71,-350.2935,86.9312,0.0393,0.3333,0.3333,0.3333,79,2,RoundRobin
300,300,121,179,71,-349.104,86.5347,0.0358,0.3333,0.3333,0.3333,80,2,RoundRobin
300,300,126,174,71,-345.7109,86.237,0.0313,0.3333,0.3333,0.3333,81,2,RoundRobin
300,300,119,181,71,-352.6169,87.3723,0.0318,0.3333,0.3333,0.3333,82,2,RoundRobin
300,300,113,187,71,-354.6272,87.0424,0.0339,0.3333,0.3333,0.3333,83,2,RoundRobin
300,300,122,178,71,-347.1184,86.0395,0.0308,0.3333,0.3333,0.3333,84,2,RoundRobin
300,300,119,181,71,-351.318,86.9393,0.0356,0.3333,0.3333,0.3333,85,2,RoundRobin
300,300,116,184,71,-355.5363,87.8454,0.0341,0.3333,0.3333,0.3333,86,2,RoundRobin
300,300,120,180,71,-348.8772,86.2924,0.0366,0.3333,0.3333,0.3333,87,2,RoundRobin
300,300,122,178,71,-349.7967,86.9322,0.0327,0.3333,0.3333,0.3333,88,2,RoundRobin
300,300,124,176,71,-349.6295,87.2098,0.0337,0.3333,0.3333,0.3333,89,2,RoundRobin
300,300,118,182,71,-351.0092,86.6697,0.0361,0.3333,0.3333,0.3333,90,2,RoundRobin
300,300,124,176,71,-345.3413,85.7804,0.0316,0.3333,0.3333,0.3333,91,2,RoundRobin
300,300,116,184,71,-352.7723,86.9241,0.0329,0.3333,0.3333,0.3333,92,2,RoundRobin
300,300,122,178,71,-351.6867,87.5622,0.033,0.3333,0.3333,0.3333,93,2,RoundRobin
300,300,123,177,71,-350.0057,87.1686,0.0359,0.3333,0.3333,0.3333,94,2,RoundRobin
300,300,125,175,71,-349.2211,87.2404,0.0301,0.3333,0.3333,0.3333,95,2,RoundRobin
300,300,122,178,71,-349.8603,86.9534,0.0308,0.3333,0.3333,0.3333,96,2,RoundRobin
300,300,113,187,71,-355.7388,87.4129,0.0299,0.3333,0.3333,0.3333,97,2,RoundRobin
300,300,118,182,71,-351.1677,86.7226,0.032,0.3333,0.3333,0.3333,98,2,RoundRobin
300,300,118,182,71,-348.7617,85.9206,0.0356,0.3333,0.3333,0.3333,99,2,RoundRobin
300,300,118,182,71,-349.153,86.051,0.0341,0.3333,0.3333,0.3333,100,2,RoundRobin
